#datetime var5
2001-01-01T00:00:00 0
2001-01-01T01:00:00 6.8
2001-01-01T02:00:00 8.8
2001-01-01T03:00:00 10.8
2001-01-01T04:00:00 12.8
2001-01-01T05:00:00 14.8
2001-01-01T06:00:00 16.8
2001-01-01T07:00:00 18.8
2001-01-01T08:00:00 20.8
2001-01-01T09:00:00 22.8
2001-01-01T10:00:00 24.8
2001-01-01T11:00:00 26.8
2001-01-01T12:00:00 28.8
2001-01-01T13:00:00 30.8
2001-01-01T14:00:00 32.8
2001-01-01T15:00:00 34.8
2001-01-01T16:00:00 36.8
2001-01-01T17:00:00 38.8
2001-01-01T18:00:00 40.8
2001-01-01T19:00:00 42.8
2001-01-01T20:00:00 44.8
2001-01-01T21:00:00 46.8
2001-01-01T22:00:00 48.8
2001-01-01T23:00:00 50.8
2001-01-02T00:00:00 52.8
2001-01-02T01:00:00 54.8
2001-01-02T02:00:00 56.8
2001-01-02T03:00:00 58.8
2001-01-02T04:00:00 60.8
2001-01-02T05:00:00 62.8
2001-01-02T06:00:00 64.8
2001-01-02T07:00:00 66.8
2001-01-02T08:00:00 68.8
2001-01-02T09:00:00 70.8
2001-01-02T10:00:00 72.8
2001-01-02T11:00:00 74.8
2001-01-02T12:00:00 76.8
2001-01-02T13:00:00 78.8
2001-01-02T14:00:00 80.8
2001-01-02T15:00:00 82.8
2001-01-02T16:00:00 84.8
2001-01-02T17:00:00 86.8
2001-01-02T18:00:00 88.8
2001-01-02T19:00:00 90.8
2001-01-02T20:00:00 92.8
2001-01-02T21:00:00 94.8
2001-01-02T22:00:00 96.8
2001-01-02T23:00:00 98.8
2001-01-03T00:00:00 100.8
2001-01-03T01:00:00 102.8
2001-01-03T02:00:00 104.8
2001-01-03T03:00:00 106.8
2001-01-03T04:00:00 108.8
2001-01-03T05:00:00 110.8
2001-01-03T06:00:00 112.8
2001-01-03T07:00:00 114.8
2001-01-03T08:00:00 116.8
2001-01-03T09:00:00 118.8
2001-01-03T10:00:00 120.8
2001-01-03T11:00:00 122.8
2001-01-03T12:00:00 124.8
2001-01-03T13:00:00 126.8
2001-01-03T14:00:00 128.8
2001-01-03T15:00:00 130.8
2001-01-03T16:00:00 132.8
2001-01-03T17:00:00 134.8
2001-01-03T18:00:00 136.8
2001-01-03T19:00:00 138.8
2001-01-03T20:00:00 140.8
2001-01-03T21:00:00 142.8
2001-01-03T22:00:00 144.8
2001-01-03T23:00:00 146.8
2001-01-04T00:00:00 148.8
2001-01-04T01:00:00 150.8
2001-01-04T02:00:00 152.8
2001-01-04T03:00:00 154.8
2001-01-04T04:00:00 156.8
2001-01-04T05:00:00 158.8
2001-01-04T06:00:00 160.8
2001-01-04T07:00:00 162.8
2001-01-04T08:00:00 164.8
2001-01-04T09:00:00 166.8
2001-01-04T10:00:00 168.8
2001-01-04T11:00:00 170.8
2001-01-04T12:00:00 172.8
2001-01-04T13:00:00 174.8
2001-01-04T14:00:00 176.8
2001-01-04T15:00:00 178.8
2001-01-04T16:00:00 180.8
2001-01-04T17:00:00 182.8
2001-01-04T18:00:00 184.8
2001-01-04T19:00:00 186.8
2001-01-04T20:00:00 188.8
2001-01-04T21:00:00 190.8
2001-01-04T22:00:00 192.8
2001-01-04T23:00:00 194.8
2001-01-05T00:00:00 196.8
2001-01-05T01:00:00 198.8
2001-01-05T02:00:00 200.8
2001-01-05T03:00:00 202.8
2001-01-05T04:00:00 204.8
2001-01-05T05:00:00 206.8
2001-01-05T06:00:00 208.8
2001-01-05T07:00:00 210.8
2001-01-05T08:00:00 212.8
2001-01-05T09:00:00 214.8
2001-01-05T10:00:00 216.8
2001-01-05T11:00:00 218.8
2001-01-05T12:00:00 220.8
2001-01-05T13:00:00 222.8
2001-01-05T14:00:00 224.8
2001-01-05T15:00:00 226.8
2001-01-05T16:00:00 228.8
2001-01-05T17:00:00 230.8
2001-01-05T18:00:00 232.8
2001-01-05T19:00:00 234.8
2001-01-05T20:00:00 236.8
2001-01-05T21:00:00 238.8
2001-01-05T22:00:00 240.8
2001-01-05T23:00:00 242.8
2001-01-06T00:00:00 244.8
2001-01-06T01:00:00 246.8
2001-01-06T02:00:00 248.8
2001-01-06T03:00:00 250.8
2001-01-06T04:00:00 252.8
2001-01-06T05:00:00 254.8
2001-01-06T06:00:00 256.8
