#datetime var5
2001-01-01T00:00:00 0
2001-01-01T01:00:00 13.6
2001-01-01T02:00:00 24.4
2001-01-01T03:00:00 37.2
2001-01-01T04:00:00 52
2001-01-01T05:00:00 62
2001-01-01T06:00:00 72
2001-01-01T07:00:00 82
2001-01-01T08:00:00 92
2001-01-01T09:00:00 102
2001-01-01T10:00:00 112
2001-01-01T11:00:00 122
2001-01-01T12:00:00 132
2001-01-01T13:00:00 142
2001-01-01T14:00:00 152
2001-01-01T15:00:00 162
2001-01-01T16:00:00 172
2001-01-01T17:00:00 182
2001-01-01T18:00:00 192
2001-01-01T19:00:00 202
2001-01-01T20:00:00 212
2001-01-01T21:00:00 222
2001-01-01T22:00:00 232
2001-01-01T23:00:00 242
2001-01-02T00:00:00 252
2001-01-02T01:00:00 262
2001-01-02T02:00:00 272
2001-01-02T03:00:00 282
2001-01-02T04:00:00 292
2001-01-02T05:00:00 302
2001-01-02T06:00:00 312
2001-01-02T07:00:00 322
2001-01-02T08:00:00 332
2001-01-02T09:00:00 342
2001-01-02T10:00:00 352
2001-01-02T11:00:00 362
2001-01-02T12:00:00 372
2001-01-02T13:00:00 382
2001-01-02T14:00:00 392
2001-01-02T15:00:00 402
2001-01-02T16:00:00 412
2001-01-02T17:00:00 422
2001-01-02T18:00:00 432
2001-01-02T19:00:00 442
2001-01-02T20:00:00 452
2001-01-02T21:00:00 462
2001-01-02T22:00:00 472
2001-01-02T23:00:00 482
2001-01-03T00:00:00 492
2001-01-03T01:00:00 502
2001-01-03T02:00:00 512
2001-01-03T03:00:00 522
2001-01-03T04:00:00 532
2001-01-03T05:00:00 542
2001-01-03T06:00:00 552
2001-01-03T07:00:00 562
2001-01-03T08:00:00 572
2001-01-03T09:00:00 582
2001-01-03T10:00:00 592
2001-01-03T11:00:00 602
2001-01-03T12:00:00 612
2001-01-03T13:00:00 622
2001-01-03T14:00:00 632
2001-01-03T15:00:00 642
2001-01-03T16:00:00 652
2001-01-03T17:00:00 662
2001-01-03T18:00:00 672
2001-01-03T19:00:00 682
2001-01-03T20:00:00 692
2001-01-03T21:00:00 702
2001-01-03T22:00:00 712
2001-01-03T23:00:00 722
2001-01-04T00:00:00 732
2001-01-04T01:00:00 742
2001-01-04T02:00:00 752
2001-01-04T03:00:00 762
2001-01-04T04:00:00 772
2001-01-04T05:00:00 782
2001-01-04T06:00:00 792
2001-01-04T07:00:00 802
2001-01-04T08:00:00 812
2001-01-04T09:00:00 822
2001-01-04T10:00:00 832
2001-01-04T11:00:00 842
2001-01-04T12:00:00 852
2001-01-04T13:00:00 862
2001-01-04T14:00:00 872
2001-01-04T15:00:00 882
2001-01-04T16:00:00 892
2001-01-04T17:00:00 902
2001-01-04T18:00:00 912
2001-01-04T19:00:00 922
2001-01-04T20:00:00 932
2001-01-04T21:00:00 942
2001-01-04T22:00:00 952
2001-01-04T23:00:00 962
2001-01-05T00:00:00 972
2001-01-05T01:00:00 982
2001-01-05T02:00:00 992
2001-01-05T03:00:00 1002
2001-01-05T04:00:00 1012
2001-01-05T05:00:00 1022
2001-01-05T06:00:00 1032
2001-01-05T07:00:00 1042
2001-01-05T08:00:00 1052
2001-01-05T09:00:00 1062
2001-01-05T10:00:00 1072
2001-01-05T11:00:00 1082
2001-01-05T12:00:00 1092
2001-01-05T13:00:00 1102
2001-01-05T14:00:00 1112
2001-01-05T15:00:00 1122
2001-01-05T16:00:00 1132
2001-01-05T17:00:00 1142
2001-01-05T18:00:00 1152
2001-01-05T19:00:00 1162
2001-01-05T20:00:00 1172
2001-01-05T21:00:00 1182
2001-01-05T22:00:00 1192
2001-01-05T23:00:00 1202
2001-01-06T00:00:00 1212
2001-01-06T01:00:00 1222
2001-01-06T02:00:00 1232
2001-01-06T03:00:00 1242
2001-01-06T04:00:00 1252
2001-01-06T05:00:00 1262
2001-01-06T06:00:00 1272
2001-01-06T07:00:00 1282
2001-01-06T08:00:00 1292
2001-01-06T09:00:00 1302
2001-01-06T10:00:00 1312
2001-01-06T11:00:00 1322
2001-01-06T12:00:00 1332
2001-01-06T13:00:00 1342
2001-01-06T14:00:00 1352
2001-01-06T15:00:00 1362
2001-01-06T16:00:00 1372
2001-01-06T17:00:00 1382
2001-01-06T18:00:00 1392
2001-01-06T19:00:00 1402
2001-01-06T20:00:00 1412
2001-01-06T21:00:00 1422
2001-01-06T22:00:00 1432
2001-01-06T23:00:00 1442
2001-01-07T00:00:00 1452
2001-01-07T01:00:00 1462
2001-01-07T02:00:00 1472
2001-01-07T03:00:00 1482
2001-01-07T04:00:00 1492
2001-01-07T05:00:00 1502
2001-01-07T06:00:00 1512
2001-01-07T07:00:00 1522
2001-01-07T08:00:00 1532
2001-01-07T09:00:00 1542
2001-01-07T10:00:00 1552
2001-01-07T11:00:00 1562
2001-01-07T12:00:00 1572
2001-01-07T13:00:00 1582
2001-01-07T14:00:00 1592
2001-01-07T15:00:00 1602
2001-01-07T16:00:00 1612
2001-01-07T17:00:00 1622
2001-01-07T18:00:00 1632
2001-01-07T19:00:00 1642
2001-01-07T20:00:00 1652
2001-01-07T21:00:00 1662
2001-01-07T22:00:00 1672
2001-01-07T23:00:00 1682
2001-01-08T00:00:00 1692
2001-01-08T01:00:00 1702
2001-01-08T02:00:00 1712
2001-01-08T03:00:00 1722
2001-01-08T04:00:00 1732
2001-01-08T05:00:00 1742
2001-01-08T06:00:00 1752
2001-01-08T07:00:00 1762
2001-01-08T08:00:00 1772
2001-01-08T09:00:00 1782
2001-01-08T10:00:00 1792
2001-01-08T11:00:00 1802
2001-01-08T12:00:00 1812
2001-01-08T13:00:00 1822
2001-01-08T14:00:00 1832
2001-01-08T15:00:00 1842
2001-01-08T16:00:00 1852
2001-01-08T17:00:00 1862
2001-01-08T18:00:00 1872
2001-01-08T19:00:00 1882
2001-01-08T20:00:00 1892
2001-01-08T21:00:00 1902
2001-01-08T22:00:00 1912
2001-01-08T23:00:00 1922
2001-01-09T00:00:00 1932
2001-01-09T01:00:00 1942
2001-01-09T02:00:00 1952
2001-01-09T03:00:00 1962
2001-01-09T04:00:00 1972
2001-01-09T05:00:00 1982
2001-01-09T06:00:00 1992
2001-01-09T07:00:00 2002
2001-01-09T08:00:00 2012
2001-01-09T09:00:00 2022
2001-01-09T10:00:00 2032
2001-01-09T11:00:00 2042
2001-01-09T12:00:00 2052
2001-01-09T13:00:00 2062
2001-01-09T14:00:00 2072
2001-01-09T15:00:00 2082
2001-01-09T16:00:00 2092
2001-01-09T17:00:00 2102
2001-01-09T18:00:00 2112
2001-01-09T19:00:00 2122
2001-01-09T20:00:00 2132
2001-01-09T21:00:00 2142
2001-01-09T22:00:00 2152
2001-01-09T23:00:00 2162
2001-01-10T00:00:00 2172
2001-01-10T01:00:00 2182
2001-01-10T02:00:00 2192
2001-01-10T03:00:00 2202
2001-01-10T04:00:00 2212
2001-01-10T05:00:00 2222
2001-01-10T06:00:00 2232
2001-01-10T07:00:00 2242
2001-01-10T08:00:00 2252
2001-01-10T09:00:00 2262
2001-01-10T10:00:00 2272
2001-01-10T11:00:00 2282
2001-01-10T12:00:00 2292
2001-01-10T13:00:00 2302
2001-01-10T14:00:00 2312
2001-01-10T15:00:00 2322
2001-01-10T16:00:00 2332
2001-01-10T17:00:00 2342
2001-01-10T18:00:00 2352
2001-01-10T19:00:00 2362
2001-01-10T20:00:00 2372
2001-01-10T21:00:00 2382
2001-01-10T22:00:00 2392
2001-01-10T23:00:00 2402
2001-01-11T00:00:00 2412
2001-01-11T01:00:00 2422
2001-01-11T02:00:00 2432
2001-01-11T03:00:00 2442
2001-01-11T04:00:00 2452
2001-01-11T05:00:00 2462
2001-01-11T06:00:00 2472
2001-01-11T07:00:00 2482
2001-01-11T08:00:00 2492
2001-01-11T09:00:00 2502
2001-01-11T10:00:00 2512
2001-01-11T11:00:00 2522
2001-01-11T12:00:00 2532
2001-01-11T13:00:00 2542
2001-01-11T14:00:00 2552
2001-01-11T15:00:00 2562
2001-01-11T16:00:00 2572
2001-01-11T17:00:00 2582
2001-01-11T18:00:00 2592
2001-01-11T19:00:00 2602
2001-01-11T20:00:00 2612
2001-01-11T21:00:00 2622
2001-01-11T22:00:00 2632
2001-01-11T23:00:00 2642
2001-01-12T00:00:00 2652
2001-01-12T01:00:00 2662
2001-01-12T02:00:00 2672
2001-01-12T03:00:00 2682
2001-01-12T04:00:00 2692
2001-01-12T05:00:00 2702
2001-01-12T06:00:00 2712
2001-01-12T07:00:00 2722
2001-01-12T08:00:00 2732
2001-01-12T09:00:00 2742
2001-01-12T10:00:00 2752
2001-01-12T11:00:00 2762
2001-01-12T12:00:00 2772
2001-01-12T13:00:00 2782
2001-01-12T14:00:00 2792
2001-01-12T15:00:00 2802
2001-01-12T16:00:00 2812
2001-01-12T17:00:00 2822
2001-01-12T18:00:00 2832
2001-01-12T19:00:00 2842
2001-01-12T20:00:00 2852
2001-01-12T21:00:00 2862
2001-01-12T22:00:00 2872
2001-01-12T23:00:00 2882
2001-01-13T00:00:00 2892
2001-01-13T01:00:00 2902
2001-01-13T02:00:00 2912
2001-01-13T03:00:00 2922
2001-01-13T04:00:00 2932
2001-01-13T05:00:00 2942
2001-01-13T06:00:00 2952
2001-01-13T07:00:00 2962
2001-01-13T08:00:00 2972
2001-01-13T09:00:00 2982
2001-01-13T10:00:00 2992
2001-01-13T11:00:00 3002
2001-01-13T12:00:00 3012
2001-01-13T13:00:00 3022
2001-01-13T14:00:00 3032
2001-01-13T15:00:00 3042
2001-01-13T16:00:00 3052
2001-01-13T17:00:00 3062
2001-01-13T18:00:00 3072
2001-01-13T19:00:00 3082
2001-01-13T20:00:00 3092
2001-01-13T21:00:00 3102
2001-01-13T22:00:00 3112
2001-01-13T23:00:00 3122
2001-01-14T00:00:00 3132
2001-01-14T01:00:00 3142
2001-01-14T02:00:00 3152
2001-01-14T03:00:00 3162
2001-01-14T04:00:00 3172
2001-01-14T05:00:00 3182
2001-01-14T06:00:00 3192
2001-01-14T07:00:00 3202
2001-01-14T08:00:00 3212
2001-01-14T09:00:00 3222
2001-01-14T10:00:00 3232
2001-01-14T11:00:00 3242
2001-01-14T12:00:00 3252
2001-01-14T13:00:00 3262
2001-01-14T14:00:00 3272
2001-01-14T15:00:00 3282
2001-01-14T16:00:00 3292
2001-01-14T17:00:00 3302
2001-01-14T18:00:00 3312
2001-01-14T19:00:00 3322
2001-01-14T20:00:00 3332
2001-01-14T21:00:00 3342
2001-01-14T22:00:00 3352
2001-01-14T23:00:00 3362
2001-01-15T00:00:00 3372
2001-01-15T01:00:00 3382
2001-01-15T02:00:00 3392
2001-01-15T03:00:00 3402
2001-01-15T04:00:00 3412
2001-01-15T05:00:00 3422
2001-01-15T06:00:00 3432
2001-01-15T07:00:00 3442
2001-01-15T08:00:00 3452
