#datetime var3
2001-01-01T00:00:00 0
2001-01-01T01:00:00 2.3
2001-01-01T02:00:00 4.3
2001-01-01T03:00:00 6.3
2001-01-01T04:00:00 8.3
2001-01-01T05:00:00 10.3
2001-01-01T06:00:00 12.3
2001-01-01T07:00:00 14.3
2001-01-01T08:00:00 16.3
2001-01-01T09:00:00 18.3
2001-01-01T10:00:00 20.3
2001-01-01T11:00:00 22.3
2001-01-01T12:00:00 24.3
2001-01-01T13:00:00 26.3
2001-01-01T14:00:00 28.3
2001-01-01T15:00:00 30.3
2001-01-01T16:00:00 32.3
2001-01-01T17:00:00 34.3
2001-01-01T18:00:00 36.3
2001-01-01T19:00:00 38.3
2001-01-01T20:00:00 40.3
2001-01-01T21:00:00 42.3
2001-01-01T22:00:00 44.3
2001-01-01T23:00:00 46.3
2001-01-02T00:00:00 48.3
2001-01-02T01:00:00 50.3
2001-01-02T02:00:00 52.3
2001-01-02T03:00:00 54.3
2001-01-02T04:00:00 56.3
2001-01-02T05:00:00 58.3
2001-01-02T06:00:00 60.3
2001-01-02T07:00:00 62.3
2001-01-02T08:00:00 64.3
2001-01-02T09:00:00 66.3
2001-01-02T10:00:00 68.3
2001-01-02T11:00:00 70.3
2001-01-02T12:00:00 72.3
2001-01-02T13:00:00 74.3
2001-01-02T14:00:00 76.3
2001-01-02T15:00:00 78.3
2001-01-02T16:00:00 80.3
2001-01-02T17:00:00 82.3
2001-01-02T18:00:00 84.3
2001-01-02T19:00:00 86.3
2001-01-02T20:00:00 88.3
2001-01-02T21:00:00 90.3
2001-01-02T22:00:00 92.3
2001-01-02T23:00:00 94.3
2001-01-03T00:00:00 96.3
2001-01-03T01:00:00 98.3
2001-01-03T02:00:00 100.3
2001-01-03T03:00:00 102.3
2001-01-03T04:00:00 104.3
2001-01-03T05:00:00 106.3
2001-01-03T06:00:00 108.3
2001-01-03T07:00:00 110.3
2001-01-03T08:00:00 112.3
2001-01-03T09:00:00 114.3
2001-01-03T10:00:00 116.3
2001-01-03T11:00:00 118.3
2001-01-03T12:00:00 120.3
2001-01-03T13:00:00 122.3
2001-01-03T14:00:00 124.3
2001-01-03T15:00:00 126.3
2001-01-03T16:00:00 128.3
2001-01-03T17:00:00 130.3
2001-01-03T18:00:00 132.3
2001-01-03T19:00:00 134.3
2001-01-03T20:00:00 136.3
2001-01-03T21:00:00 138.3
2001-01-03T22:00:00 140.3
2001-01-03T23:00:00 142.3
2001-01-04T00:00:00 144.3
2001-01-04T01:00:00 146.3
2001-01-04T02:00:00 148.3
2001-01-04T03:00:00 150.3
2001-01-04T04:00:00 152.3
2001-01-04T05:00:00 154.3
2001-01-04T06:00:00 156.3
2001-01-04T07:00:00 158.3
2001-01-04T08:00:00 160.3
2001-01-04T09:00:00 162.3
2001-01-04T10:00:00 164.3
2001-01-04T11:00:00 166.3
2001-01-04T12:00:00 168.3
2001-01-04T13:00:00 170.3
2001-01-04T14:00:00 172.3
2001-01-04T15:00:00 174.3
2001-01-04T16:00:00 176.3
2001-01-04T17:00:00 178.3
2001-01-04T18:00:00 180.3
2001-01-04T19:00:00 182.3
2001-01-04T20:00:00 184.3
2001-01-04T21:00:00 186.3
2001-01-04T22:00:00 188.3
2001-01-04T23:00:00 190.3
2001-01-05T00:00:00 192.3
2001-01-05T01:00:00 194.3
2001-01-05T02:00:00 196.3
2001-01-05T03:00:00 198.3
2001-01-05T04:00:00 200.3
2001-01-05T05:00:00 202.3
2001-01-05T06:00:00 204.3
2001-01-05T07:00:00 206.3
2001-01-05T08:00:00 208.3
2001-01-05T09:00:00 210.3
2001-01-05T10:00:00 212.3
2001-01-05T11:00:00 214.3
2001-01-05T12:00:00 216.3
2001-01-05T13:00:00 218.3
2001-01-05T14:00:00 220.3
2001-01-05T15:00:00 222.3
2001-01-05T16:00:00 224.3
2001-01-05T17:00:00 226.3
2001-01-05T18:00:00 228.3
2001-01-05T19:00:00 230.3
2001-01-05T20:00:00 232.3
2001-01-05T21:00:00 234.3
2001-01-05T22:00:00 236.3
2001-01-05T23:00:00 238.3
2001-01-06T00:00:00 240.3
2001-01-06T01:00:00 242.3
2001-01-06T02:00:00 244.3
2001-01-06T03:00:00 246.3
2001-01-06T04:00:00 248.3
2001-01-06T05:00:00 250.3
2001-01-06T06:00:00 252.3
2001-01-06T07:00:00 254.3
2001-01-06T08:00:00 256.3
2001-01-06T09:00:00 258.3
2001-01-06T10:00:00 260.3
2001-01-06T11:00:00 262.3
2001-01-06T12:00:00 264.3
2001-01-06T13:00:00 266.3
2001-01-06T14:00:00 268.3
2001-01-06T15:00:00 270.3
2001-01-06T16:00:00 272.3
2001-01-06T17:00:00 274.3
2001-01-06T18:00:00 276.3
2001-01-06T19:00:00 278.3
2001-01-06T20:00:00 280.3
2001-01-06T21:00:00 282.3
2001-01-06T22:00:00 284.3
2001-01-06T23:00:00 286.3
2001-01-07T00:00:00 288.3
2001-01-07T01:00:00 290.3
2001-01-07T02:00:00 292.3
2001-01-07T03:00:00 294.3
2001-01-07T04:00:00 296.3
2001-01-07T05:00:00 298.3
2001-01-07T06:00:00 300.3
2001-01-07T07:00:00 302.3
2001-01-07T08:00:00 304.3
2001-01-07T09:00:00 306.3
2001-01-07T10:00:00 308.3
2001-01-07T11:00:00 310.3
2001-01-07T12:00:00 312.3
2001-01-07T13:00:00 314.3
2001-01-07T14:00:00 316.3
2001-01-07T15:00:00 318.3
2001-01-07T16:00:00 320.3
2001-01-07T17:00:00 322.3
2001-01-07T18:00:00 324.3
2001-01-07T19:00:00 326.3
2001-01-07T20:00:00 328.3
2001-01-07T21:00:00 330.3
2001-01-07T22:00:00 332.3
2001-01-07T23:00:00 334.3
2001-01-08T00:00:00 336.3
2001-01-08T01:00:00 338.3
2001-01-08T02:00:00 340.3
2001-01-08T03:00:00 342.3
2001-01-08T04:00:00 344.3
2001-01-08T05:00:00 346.3
2001-01-08T06:00:00 348.3
2001-01-08T07:00:00 350.3
2001-01-08T08:00:00 352.3
2001-01-08T09:00:00 354.3
2001-01-08T10:00:00 356.3
2001-01-08T11:00:00 358.3
2001-01-08T12:00:00 360.3
2001-01-08T13:00:00 362.3
2001-01-08T14:00:00 364.3
2001-01-08T15:00:00 366.3
2001-01-08T16:00:00 368.3
2001-01-08T17:00:00 370.3
2001-01-08T18:00:00 372.3
2001-01-08T19:00:00 374.3
2001-01-08T20:00:00 376.3
2001-01-08T21:00:00 378.3
2001-01-08T22:00:00 380.3
2001-01-08T23:00:00 382.3
2001-01-09T00:00:00 384.3
2001-01-09T01:00:00 386.3
2001-01-09T02:00:00 388.3
2001-01-09T03:00:00 390.3
2001-01-09T04:00:00 392.3
2001-01-09T05:00:00 394.3
2001-01-09T06:00:00 396.3
