#datetime var1
2001-01-01T00:00:00 0
2001-01-01T01:00:00 2
2001-01-01T02:00:00 4
2001-01-01T03:00:00 6
2001-01-01T04:00:00 8
2001-01-01T05:00:00 10
2001-01-01T06:00:00 12
2001-01-01T07:00:00 14
2001-01-01T08:00:00 16
2001-01-01T09:00:00 18
2001-01-01T10:00:00 20
2001-01-01T11:00:00 22
2001-01-01T12:00:00 24
2001-01-01T13:00:00 26
2001-01-01T14:00:00 28
2001-01-01T15:00:00 30
2001-01-01T16:00:00 32
2001-01-01T17:00:00 34
2001-01-01T18:00:00 36
2001-01-01T19:00:00 38
2001-01-01T20:00:00 40
2001-01-01T21:00:00 42
2001-01-01T22:00:00 44
2001-01-01T23:00:00 46
2001-01-02T00:00:00 48
2001-01-02T01:00:00 50
2001-01-02T02:00:00 52
2001-01-02T03:00:00 54
2001-01-02T04:00:00 56
2001-01-02T05:00:00 58
2001-01-02T06:00:00 60
2001-01-02T07:00:00 62
2001-01-02T08:00:00 64
2001-01-02T09:00:00 66
2001-01-02T10:00:00 68
2001-01-02T11:00:00 70
2001-01-02T12:00:00 72
2001-01-02T13:00:00 74
2001-01-02T14:00:00 76
2001-01-02T15:00:00 78
2001-01-02T16:00:00 80
2001-01-02T17:00:00 82
2001-01-02T18:00:00 84
2001-01-02T19:00:00 86
2001-01-02T20:00:00 88
2001-01-02T21:00:00 90
2001-01-02T22:00:00 92
2001-01-02T23:00:00 94
2001-01-03T00:00:00 96
2001-01-03T01:00:00 98
2001-01-03T02:00:00 100
2001-01-03T03:00:00 102
2001-01-03T04:00:00 104
2001-01-03T05:00:00 106
2001-01-03T06:00:00 108
2001-01-03T07:00:00 110
2001-01-03T08:00:00 112
2001-01-03T09:00:00 114
2001-01-03T10:00:00 116
2001-01-03T11:00:00 118
2001-01-03T12:00:00 120
2001-01-03T13:00:00 122
2001-01-03T14:00:00 124
2001-01-03T15:00:00 126
2001-01-03T16:00:00 128
2001-01-03T17:00:00 130
2001-01-03T18:00:00 132
2001-01-03T19:00:00 134
2001-01-03T20:00:00 136
2001-01-03T21:00:00 138
2001-01-03T22:00:00 140
2001-01-03T23:00:00 142
2001-01-04T00:00:00 144
2001-01-04T01:00:00 146
2001-01-04T02:00:00 148
2001-01-04T03:00:00 150
2001-01-04T04:00:00 152
2001-01-04T05:00:00 154
2001-01-04T06:00:00 156
2001-01-04T07:00:00 158
2001-01-04T08:00:00 160
2001-01-04T09:00:00 162
2001-01-04T10:00:00 164
2001-01-04T11:00:00 166
2001-01-04T12:00:00 168
2001-01-04T13:00:00 170
2001-01-04T14:00:00 172
2001-01-04T15:00:00 174
2001-01-04T16:00:00 176
2001-01-04T17:00:00 178
2001-01-04T18:00:00 180
2001-01-04T19:00:00 182
2001-01-04T20:00:00 184
2001-01-04T21:00:00 186
2001-01-04T22:00:00 188
2001-01-04T23:00:00 190
2001-01-05T00:00:00 192
2001-01-05T01:00:00 194
2001-01-05T02:00:00 196
2001-01-05T03:00:00 198
2001-01-05T04:00:00 200
2001-01-05T05:00:00 202
2001-01-05T06:00:00 204
2001-01-05T07:00:00 206
2001-01-05T08:00:00 208
2001-01-05T09:00:00 210
2001-01-05T10:00:00 212
2001-01-05T11:00:00 214
2001-01-05T12:00:00 216
2001-01-05T13:00:00 218
2001-01-05T14:00:00 220
2001-01-05T15:00:00 222
2001-01-05T16:00:00 224
2001-01-05T17:00:00 226
2001-01-05T18:00:00 228
2001-01-05T19:00:00 230
2001-01-05T20:00:00 232
2001-01-05T21:00:00 234
2001-01-05T22:00:00 236
2001-01-05T23:00:00 238
2001-01-06T00:00:00 240
2001-01-06T01:00:00 242
2001-01-06T02:00:00 244
2001-01-06T03:00:00 246
2001-01-06T04:00:00 248
2001-01-06T05:00:00 250
2001-01-06T06:00:00 252
2001-01-06T07:00:00 254
2001-01-06T08:00:00 256
2001-01-06T09:00:00 258
2001-01-06T10:00:00 260
2001-01-06T11:00:00 262
2001-01-06T12:00:00 264
2001-01-06T13:00:00 266
2001-01-06T14:00:00 268
2001-01-06T15:00:00 270
2001-01-06T16:00:00 272
2001-01-06T17:00:00 274
2001-01-06T18:00:00 276
2001-01-06T19:00:00 278
2001-01-06T20:00:00 280
2001-01-06T21:00:00 282
2001-01-06T22:00:00 284
2001-01-06T23:00:00 286
2001-01-07T00:00:00 288
2001-01-07T01:00:00 290
2001-01-07T02:00:00 292
2001-01-07T03:00:00 294
2001-01-07T04:00:00 296
2001-01-07T05:00:00 298
2001-01-07T06:00:00 300
2001-01-07T07:00:00 302
2001-01-07T08:00:00 304
2001-01-07T09:00:00 306
2001-01-07T10:00:00 308
2001-01-07T11:00:00 310
2001-01-07T12:00:00 312
2001-01-07T13:00:00 314
2001-01-07T14:00:00 316
2001-01-07T15:00:00 318
2001-01-07T16:00:00 320
2001-01-07T17:00:00 322
2001-01-07T18:00:00 324
2001-01-07T19:00:00 326
2001-01-07T20:00:00 328
2001-01-07T21:00:00 330
