#datetime var11
2001-01-01T00:00:00 0
2001-01-01T01:00:00 5.074425
2001-01-01T02:00:00 5.2497779
2001-01-01T03:00:00 5.3061867
2001-01-01T04:00:00 5.3925239
2001-01-01T05:00:00 5.2832649
2001-01-01T06:00:00 5.9303382
2001-01-01T07:00:00 5.4498011
2001-01-01T08:00:00 5.2310408
2001-01-01T09:00:00 5.986896
2001-01-01T10:00:00 5.5720784
2001-01-01T11:00:00 5.3612283
2001-01-01T12:00:00 5.7732141
2001-01-01T13:00:00 5.0431865
2001-01-01T14:00:00 5.6483457
2001-01-01T15:00:00 5.6651509
2001-01-01T16:00:00 5.499095
2001-01-01T17:00:00 5.4101692
2001-01-01T18:00:00 5.0226
2001-01-01T19:00:00 5.3660275
2001-01-01T20:00:00 5.4822794
2001-01-01T21:00:00 5.5288592
2001-01-01T22:00:00 5.5159271
2001-01-01T23:00:00 5.5806826
2001-01-02T00:00:00 5.4524532
2001-01-02T01:00:00 5.0590945
2001-01-02T02:00:00 5.8363368
2001-01-02T03:00:00 5.739608
2001-01-02T04:00:00 5.6613292
2001-01-02T05:00:00 5.6336343
2001-01-02T06:00:00 5.6303487
2001-01-02T07:00:00 5.286816
2001-01-02T08:00:00 5.1851653
2001-01-02T09:00:00 5.6059127
2001-01-02T10:00:00 5.745892
2001-01-02T11:00:00 5.7045555
2001-01-02T12:00:00 5.8188132
2001-01-02T13:00:00 5.6727177
2001-01-02T14:00:00 5.3690363
2001-01-02T15:00:00 5.3822787
2001-01-02T16:00:00 5.9323366
2001-01-02T17:00:00 5.1538221
2001-01-02T18:00:00 5.4309526
2001-01-02T19:00:00 5.4715605
2001-01-02T20:00:00 5.4999518
2001-01-02T21:00:00 5.3441783
2001-01-02T22:00:00 5.6176726
2001-01-02T23:00:00 5.7030593
2001-01-03T00:00:00 5.0829457
2001-01-03T01:00:00 5.3288957
2001-01-03T02:00:00 5.2127633
2001-01-03T03:00:00 5.6446652
2001-01-03T04:00:00 5.7742867
2001-01-03T05:00:00 5.4668961
2001-01-03T06:00:00 5.7133569
2001-01-03T07:00:00 5.5583813
2001-01-03T08:00:00 5.6139401
2001-01-03T09:00:00 5.7586895
2001-01-03T10:00:00 5.230677
2001-01-03T11:00:00 5.193101
2001-01-03T12:00:00 5.8472561
2001-01-03T13:00:00 5.0770333
2001-01-03T14:00:00 5.5154414
2001-01-03T15:00:00 5.6673858
2001-01-03T16:00:00 5.4933452
2001-01-03T17:00:00 5.2958579
2001-01-03T18:00:00 5.2162014
2001-01-03T19:00:00 5.4238814
2001-01-03T20:00:00 5.600996
2001-01-03T21:00:00 5.3220009
2001-01-03T22:00:00 5.0779713
