#datetime var11
2001-01-01T00:00:00 0
2001-01-01T01:00:00 5.136407
2001-01-01T02:00:00 5.6352312
2001-01-01T03:00:00 5.8032363
2001-01-01T04:00:00 5.1131741
2001-01-01T05:00:00 5.3983705
2001-01-01T06:00:00 5.2617748
2001-01-01T07:00:00 5.1620683
2001-01-01T08:00:00 5.056722
2001-01-01T09:00:00 5.5764305
2001-01-01T10:00:00 5.4855575
2001-01-01T11:00:00 5.7207569
2001-01-01T12:00:00 5.1430223
2001-01-01T13:00:00 5.9667292
2001-01-01T14:00:00 5.268361
2001-01-01T15:00:00 5.0942489
2001-01-01T16:00:00 5.3079789
2001-01-01T17:00:00 5.5042201
2001-01-01T18:00:00 5.8101798
2001-01-01T19:00:00 5.6582207
2001-01-01T20:00:00 5.6943483
2001-01-01T21:00:00 5.2969465
2001-01-01T22:00:00 5.9413452
2001-01-01T23:00:00 5.272068
2001-01-02T00:00:00 5.2090409
2001-01-02T01:00:00 5.2132378
2001-01-02T02:00:00 5.7521019
2001-01-02T03:00:00 5.8912189
2001-01-02T04:00:00 5.5148606
2001-01-02T05:00:00 5.4770129
2001-01-02T06:00:00 5.955118
2001-01-02T07:00:00 5.9898096
2001-01-02T08:00:00 5.804749
2001-01-02T09:00:00 5.3402676
2001-01-02T10:00:00 5.6582262
2001-01-02T11:00:00 5.4078868
2001-01-02T12:00:00 5.4508331
2001-01-02T13:00:00 5.8192434
2001-01-02T14:00:00 5.7014416
2001-01-02T15:00:00 5.7846031
2001-01-02T16:00:00 5.7199133
2001-01-02T17:00:00 5.8476266
2001-01-02T18:00:00 5.6182176
2001-01-02T19:00:00 5.8937391
2001-01-02T20:00:00 5.4075861
2001-01-02T21:00:00 5.0545966
2001-01-02T22:00:00 5.7148216
2001-01-02T23:00:00 5.979457
2001-01-03T00:00:00 5.4963576
2001-01-03T01:00:00 5.0147546
2001-01-03T02:00:00 5.992568
2001-01-03T03:00:00 5.3708331
2001-01-03T04:00:00 5.3466807
2001-01-03T05:00:00 5.9669022
2001-01-03T06:00:00 5.0912746
2001-01-03T07:00:00 5.8799036
2001-01-03T08:00:00 5.2671825
2001-01-03T09:00:00 5.2366244
2001-01-03T10:00:00 5.3960958
2001-01-03T11:00:00 5.5119238
2001-01-03T12:00:00 5.2901164
2001-01-03T13:00:00 5.288331
